CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
37,772875,ΕΠΙΛΟΓΗ ΜΟΥ  ΥΓΡΟ ΠΙΑΤΩΝ ΠΡΑΣ.ΜΗΛΟ 500ML,0.89,1.78,772875.jpg,1,Απορρυπαντικά Πιάτων,lt,,kritikos,26-03-2025,01-04-2025,
38,725879,ΕΠΙΛΟΓΗ ΜΟΥ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ 2Φ 800ΓΡ,2.50,3.13,725879.jpg,1,Χαρτί Κουζίνας,kg,,kritikos,26-03-2025,01-04-2025,
39,725330,COLGATE ΟΔ/ΜΑ PROTEC.CARIES 90ML(1+1) ΟΙΚ.ΣΥΣΚ.,1.98,11.00,725330.jpg,0,Οδοντόκρεμα,kg,,kritikos,26-03-2025,01-04-2025,
40,729768,ΕΠΙΛΟΓΗ ΜΟΥ ΧΑΡΤΙ ΥΓΕΙΑΣ 2Φ 10*75ΓΡ,2.49,0.25,729768.jpg,1,Χαρτί Υγείας,τμχ,,kritikos,26-03-2025,01-04-2025,
41,871879,EVERYDAY UL.PL.HYP.ACT.ECO.NORM.18Τ.,2.63,0.15,871879.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,26-03-2025,01-04-2025,
41,871880,EVERYDAY UL.PL.HYP.ACT.ECO.SUPER 18Τ.,2.63,0.15,871880.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,26-03-2025,01-04-2025,
41,871881,EVERYDAY UL.P.HYP.ACT.ECO.M.NIG.18Τ,2.63,0.15,871881.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,26-03-2025,01-04-2025,
41,81011086,CAREFREE ΣΕΡΒ/ΚΙA ALOE 56T,2.19,0.04,81011086.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,26-03-2025,01-04-2025,
42,742150,ΕΠΙΛΟΓΗ ΜΟΥ ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,0.99,1.98,742150.jpg,1,Προϊόντα Βρώμης,kg,,kritikos,26-03-2025,01-04-2025,
43,729097,ΕΠΙΛΟΓΗ ΜΟΥ ΣΑΜΠΟΥΑΝ ΓΙΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ 400ML,1.80,4.50,729097.jpg,1,Σαμπουάν,lt,,kritikos,26-03-2025,01-04-2025,
44,700792,ΣΑΠΟΥΝΙ ΕΛΑΙΟΛΑΔΟ 200ΓΡ ΕΛΑΑ.,0.68,3.40,700792.jpg,0,Σαπούνι Στερεό,kg,,kritikos,26-03-2025,01-04-2025,
45,874822,SANI PANTS ΕΣΩΡ.ΑΚΡ.SENSITIVE N.2 MEDIUM 14Τ.,8.09,0.58,874822.jpg,0,Πάνες Ακράτειας,τμχ,,kritikos,26-03-2025,01-04-2025,
45,874821,SANI PANTS ΕΣΩΡ.ΑΚΡ.SENSITIVE N.3 LARGE 14Τ.,9.63,0.69,874821.jpg,0,Πάνες Ακράτειας,τμχ,,kritikos,26-03-2025,01-04-2025,
46,218090,BABYLINO PANDS ECONOMY UNISEX N5 10-16KG 34Τ,9.98,0.29,218090.jpg,0,Πάνες για Μωρά,τμχ,,kritikos,26-03-2025,01-04-2025,
46,81002354,SEPTONA CALM N CARE JUNIOR NO5/11-16K 44T,8.97,0.20,81002354.jpg,0,Πάνες για Μωρά,τμχ,,kritikos,26-03-2025,01-04-2025,
47,724245,ΕΠΙΛΟΓΗ ΜΟΥ ΜΩΡΟΜΑΝΤΗΛΑ ΠΟΥΔΡΑ 80Τ,0.89,0.01,724245.jpg,1,Μωρομάντηλα,τμχ,,kritikos,26-03-2025,01-04-2025,
47,81003989,ΕΠΙΛΟΓΗ ΜΟΥ ΜΩΡΟΜΑΝΤΗΛΑ ΜΕ ΕΚΧΥΛΙΣΜΑ ALOE VERA 80Τ,0.89,0.01,81003989.jpg,1,Μωρομάντηλα,τμχ,,kritikos,26-03-2025,01-04-2025,
47,772564,BABYCARE ΜΩΡΟΜ. SENSITIVE REFILL 54T(2+1)Δ,2.42,0.01,772564.jpg,0,Μωρομάντηλα,τμχ,,kritikos,26-03-2025,01-04-2025,
47,983889,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ ΑΛΟΗ 3*60Τ (2+1)Δ,2.59,0.01,983889.jpg,0,Μωρομάντηλα,τμχ,,kritikos,26-03-2025,01-04-2025,
47,81010934,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ ΧΑΜΟΜΗΛΙ MULTIPACK 3*80Τ ,3.74,0.02,81010934.jpg,0,Μωρομάντηλα,τμχ,,kritikos,26-03-2025,01-04-2025,
47,81010933,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ ΑΛΟΗ MULTIPACK 3*60T,3.88,0.02,81010933.jpg,0,Μωρομάντηλα,τμχ,,kritikos,26-03-2025,01-04-2025,
48,725205,SEPTONA KIDS ΣΑΜΠ-ΑΦΡΟΛ. ΑΓΟΡΙΑ-ΚΟΡΙΤΣΙΑ 750ML,2.87,3.83,725205.jpg,0,Σαμπουάν για Μωρά,lt,,kritikos,26-03-2025,01-04-2025,
48,724108,JB ΣΑΜΠΟΥΑΝ REGULAR ΑΝΤΛΙΑ 750ML,2.79,3.72,724108.jpg,0,Σαμπουάν για Μωρά,lt,,kritikos,26-03-2025,01-04-2025,
49,742161,ΕΠΙΛΟΓΗ ΜΟΥ ΣΚΥΛΟΤΡΟΦΗ ΜΠΟΥΚΙΕΣ ΚΥΝΗΓΙ 1250ΓΡ,1.60,1.28,742161.jpg,1,Τροφή για Σκύλους,kg,,kritikos,26-03-2025,01-04-2025,
50,742182,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΤΟΤΡΟΦΗ ΚΟΝΣ.ΜΠΟΥΚΙΕΣ ΚΟΤ.ΓΑΛ. 405ΓΡ,0.69,1.70,742182.jpg,1,Τροφή για γάτες,kg,,kritikos,26-03-2025,01-04-2025,
51,707652,ΑΠΟ ΚΑΛΗ ΣΟΔΕΙΑ ΑΛΕΥΡΙ ΓΟΧ 1Κ,0.60,0.60,707652.jpg,0,Αλεύρι,kg,,kritikos,26-03-2025,01-04-2025,
51,48803,ΑΛΕΥΡΙ ΑΛΛΑΤΙΝΗ 1Κ(2+1)Δ,2.99,2.99,48803.jpg,0,Αλεύρι,kg,,kritikos,26-03-2025,01-04-2025,
53,772359,ΕΔΕΣΜΑ ΠΑΡΙΖΑ Χ.ΓΛ. ΤΟ ΚΙΛΟ,3.96,3.96,772359.jpg,0,Πάριζα,kg,,kritikos,26-03-2025,01-04-2025,
54,751814,LA DORNA ΓΑΛΑ UHT 3.5% ΛΙΠ.ΠΟΛΩΝ.ΜΕ ΚΑΠΑΚΙ 1L,1.05,1.05,751814.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,kritikos,26-03-2025,01-04-2025,
54,713740,ROYAL ΓΑΛΑ UHT 3.5% ΛΙΠΑΡΑ 1LT,1.05,1.05,713740.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,kritikos,26-03-2025,01-04-2025,
55,751813,LA DORNA ΓΑΛΑ UHT 1.5% ΛΙΠ.ΠΟΛΩΝ.ΜΕ ΚΑΠΑΚΙ 1L,1.05,1.05,751813.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,kritikos,26-03-2025,01-04-2025,
55,713996,ROYAL ΓΑΛΑ UHT 1.5% ΛΙΠΑΡΑ 1LT,1.05,1.05,713996.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,kritikos,26-03-2025,01-04-2025,
56,852269,ΑΓΡΟΤΙΣΣΑ ΛΕΥΚΟ ΤΥΡΙ ΑΛΜΗΣ ΤΟ ΚΙΛΟ,5.45,5.45,852269.jpg,0,Λευκό τυρί,kg,,kritikos,26-03-2025,01-04-2025,
57,747854,ΓΑΙΑ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.00,2.00,747854.jpg,1,Φασόλια,kg,,kritikos,26-03-2025,01-04-2025,
58,721993,ΕΠΙΛΟΓΗ ΜΟΥ ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣΑΓΩΓΗΣ 500ΓΡ,1.45,2.90,721993.jpg,1,Ρεβύθια,kg,,kritikos,26-03-2025,01-04-2025,
58,47322,3ΑΛΦΑ ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ 500ΓΡ,2.69,5.38,47322.jpg,0,Ρεβύθια,kg,,kritikos,26-03-2025,01-04-2025,
52,4056489773832,*Κιμάς βόειος 650g,6.19,9.52,6211088.png,1,Μοσχάρι,kg,xmas,lidl,26-03-2025,01-04-2025,
1,20688929,Επιλογής Ρύζι νυχάκι 2kg,3.29,1.65,115612.png,1,Ρύζι,Kg,,lidl,26-03-2025,01-04-2025,
1,5410673007056,Uncle Ben's Ρύζι Parboiled 1kg,5.43,5.43,8463.jpg,1,Ρύζι,Kg,,lidl,26-03-2025,01-04-2025,
2,4056489264385,Χρυσός Μύλος Ψωμί για τοστ σταρένιο 680g,1.32,1.94,9067.jpg,1,Ψωμί για Tοστ,Kg,,lidl,26-03-2025,01-04-2025,
3,4052917030508,Φρατζόλα 1kg,1.19,1.19,6207062.new.jpg,1,Ψωμί Φραντζόλα,Kg,,lidl,26-03-2025,01-04-2025,
4,20289850,Χρυσός Μύλος Φρυγανιές σίτου 4x125g,1.29,2.58,7053.jpg,1,Φρυγανιές,Kg,,lidl,26-03-2025,01-04-2025,
5,4056489055976,Combino Ζυμαρικά Spaghetti 1kg,0.94,0.94,2550.jpg,1,Μακαρόνια Νο 6,Kg,,lidl,26-03-2025,01-04-2025,
5,5201193100019,Melissa Σπαγγέτι No.6 500g,0.67,1.34,6201301.png,1,Μακαρόνια Νο 6,Kg,,lidl,26-03-2025,01-04-2025,
6,20433017,*Κιμάς χοιρινός 500g,2.95,5.90,8900.jpg,1,Νωπό Χοιρινό,Kg,,lidl,26-03-2025,01-04-2025,
7,20992842,Φτερούγες κοτόπουλου Ελλάδας 800g,2.19,2.74,7623.jpg,1,Νωπό Κοτόπουλο Ολόκληρο,Kg,,lidl,26-03-2025,01-04-2025,
8,20653491,Αγροικία Στήθος γαλοπούλας φιλέτο σε φέτες καπνιστό 300g,2.19,7.30,6201720.png,1,Γαλοπούλα,Kg,,lidl,26-03-2025,01-04-2025,
9,2000082000000,Ocean Sea Μπακαλιάρος  ολόκληρος χωρίς κεφάλι το κιλό,4.15,4.15,6200448.jpg,1,Ψάρια Κατεψυγμένα,Kg,,lidl,26-03-2025,01-04-2025,
10,4056489125624,ΓΑΛΠΟ Φρέσκο γάλα 3.5% πλήρες 1l,0.94,0.94,1300.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,26-03-2025,01-04-2025,
10,5201083010367,Μεβγάλ Φρέσκο γάλα πασ. 3.5% 1l,1.12,1.12,6210278.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,26-03-2025,01-04-2025,
10,5201037508896,Δέλτα Καθημερινά Φρέσκο Γάλα Πλήρες 1l,1.67,1.67,6209825.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,26-03-2025,01-04-2025,
11,4056489125617,ΓΑΛΠΟ Φρέσκο γάλα 1.5% ελαφρύ 1l,0.94,0.94,1301.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,lidl,26-03-2025,01-04-2025,
11,5201037508902,Δέλτα Καθημερινά Φρέσκο Γάλα 1.5% ελαφρύ 1l,1.67,1.67,6209826.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,lidl,26-03-2025,01-04-2025,
12,20047627,Milbona Συμπυκνωμένο γάλα λιπ. 4% 410g,0.82,2.00,2009.png,1,Γάλα Εβαπορέ,lt,,lidl,26-03-2025,01-04-2025,
12,8716200607902,ΝΟΥΝΟΥ Ελαφρύ  συμπυκνωμένο γάλα 170g,0.57,3.35,6211354.png,1,Γάλα Εβαπορέ,lt,,lidl,26-03-2025,01-04-2025,
13,4056489464570,Γάλπο Γιαούρτι Αγελάδος 3.9% 3x200,1.29,2.15,6208481.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,lidl,26-03-2025,01-04-2025,
13,5202234160894,"Κρι Κρι στραγγι.γιαούρ.3x200g 2% & 3,9% 3x200g",2.91,4.85,6212501_1.png,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,lidl,26-03-2025,01-04-2025,
14,4056489055976,ΓΑΛΠΟ Γιαούρτι Αγελάδος 2% 3x200g,1.29,2.15,6203390.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,lidl,26-03-2025,01-04-2025,
15,4056489907770,Φέτα Π.Ο.Π. Tυροκομείο 1000g,9.75,9.75,6211647.png,1,Τυρί Φέτα,kg,,lidl,26-03-2025,01-04-2025,
16,5201953991512,*Γκούντα 48% σε φέτες 350g,2.25,6.43,6210624.png,1,Τυρί Γκούντα,kg,,lidl,26-03-2025,01-04-2025,
17,5201953991536,Τυρί Γκούντα ελαφρύ σε φέτες 30% 200g,1.55,7.75,6210626.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,lidl,26-03-2025,01-04-2025,
18,20993054,Baresa Ελαφρά συμπυκνωμένος χυμός τομάτας 500g,0.48,0.96,6204568.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,lidl,26-03-2025,01-04-2025,
18,5201106271270,Pummaro Πασάτα 500g,0.68,1.36,6209477.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,lidl,26-03-2025,01-04-2025,
19,4056489703327,ΝΩΜΑ Φρέσκα αυγά M 12 τεμ.,2.39,0.20,6210380.png,1,Αυγά,τμχ,,lidl,26-03-2025,01-04-2025,
20,4056489923282,*Μαργαρίνη φυτική 74% λιπαρά 250g,0.89,3.56,5562199.jpg,1,Μαργαρίνες,kg,,lidl,26-03-2025,01-04-2025,
21,5203432285020,Eleon Εξαιρετικό Παρθένο Ελαιόλαδο 1lt,7.39,7.39,6210791.jpg,1,Παρθένο Ελαιόλαδο,lt,,lidl,26-03-2025,01-04-2025,
22,4056489178194,Vita D'or Ηλιέλαιο 1l,1.75,1.75,7204719.png,1,Ηλιέλαιο,lt,,lidl,26-03-2025,01-04-2025,
23,20776350,Vegeterra Στρογγ. ψιλά φασολάκια κατεψυγμένα 1kg,1.79,1.79,6202386.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,26-03-2025,01-04-2025,
23,5206783000113,Sodeia στρογγυλά φασολάκια κατεψυγμένα 1kg,1.88,1.88,6210783.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,26-03-2025,01-04-2025,
23,20348281,Vegeterra Αρακάς κατεψυγμένος 1kg,1.95,1.95,1153.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,26-03-2025,01-04-2025,
23,5206783160114,Sodeia Αρακάς κατεψυγμένος 1kg,2.05,2.05,6210785.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,26-03-2025,01-04-2025,
24,4056489233268,Belbake Ζάχαρη ψιλή 1 kg,0.70,0.70,110655.png,1,Λευκή Ζάχαρη,kg,,lidl,26-03-2025,01-04-2025,
26,5202353004819,*Almiron Growing Up Ρόφημα Γάλα για νήπια 1l,1.33,1.33,5070.jpg,1,Γάλα για βρέφη,kg,,lidl,26-03-2025,01-04-2025,
27,4056489056324,Bellarom Ελληνικός καφές κλασικός 340g,3.49,10.26,6206014_cy.jpg,1,Ελληνικός Καφές,kg,,lidl,26-03-2025,01-04-2025,
28,4056489798408,Bellarom Στιγμιαίος καφές Classic 100g,2.49,24.90,186201.jpg,1,Στιγμιαίος Καφές,kg,,lidl,26-03-2025,01-04-2025,
29,4056489600718,Bellarom Καφές φίλτρου Strong 250g,2.65,10.60,178758.png,1,Γαλλικός Καφές,kg,,lidl,26-03-2025,01-04-2025,
30,5201434000214,Ζωγράφος Φρουκτόζη 400g,2.20,5.50,6210814.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,lidl,26-03-2025,01-04-2025,
32,4304493206939,Επιλογής Φακές ψιλές 1kg,1.85,1.85,2535.jpg,1,Φακές,kg,,lidl,26-03-2025,01-04-2025,
32,5201399011201,*3αλφα Όσπρια Φασόλια/Φακές 500g,2.30,4.60,6212272_1.jpg,1,Φακές,kg,,lidl,26-03-2025,01-04-2025,
33,20616045,Eviva Χυμός πορτοκάλι 100% 1l,1.25,1.25,3358.jpg,1,Χυμός Πορτοκάλι,lt,,lidl,26-03-2025,01-04-2025,
35,4056489917519,Υγρό απορρ.ρούχων 60 πλύσεις Unive.,5.29,0.09,196175.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,lidl,26-03-2025,01-04-2025,
36,4056489541189,W5 Χλωροκαθαριστικό 2l,0.83,0.42,6205262.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,lidl,26-03-2025,01-04-2025,
37,4056489124733,W5 Υγρό πιάτων 500ml,0.95,1.90,6205276.jpg,1,Απορρυπαντικά Πιάτων,lt,,lidl,26-03-2025,01-04-2025,
38,20316310,Floralys Χαρτί κουζίνας 2πλα φύλλα 800g,2.49,3.11,4390.jpg,1,Χαρτί Κουζίνας,kg,,lidl,26-03-2025,01-04-2025,
39,4056489498063,*Οδοντόκρεμα SK6,0.89,7.12,4112_1.jpg,1,Οδοντόκρεμα,kg,,lidl,26-03-2025,01-04-2025,
40,20316334,Floralys Χαρτί υγείας 2πλα φύλλα 12 τεμ.,2.75,0.23,4338.jpg,1,Χαρτί Υγείας,τμχ,,lidl,26-03-2025,01-04-2025,
41,4052917587668,Siempre ultra Σερβιέτες Aloe Vera 28 τεμ.,1.99,0.07,4363_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,lidl,26-03-2025,01-04-2025,
42,20003166,Crownfield Νιφάδες βρώμης 500g,0.95,1.9,6708527.jpg,1,Προϊόντα Βρώμης,kg,,lidl,26-03-2025,01-04-2025,
43,4056489125167,Cien Σαμπουάν 700ml,2.29,3.27,6206465.jpg,1,Σαμπουάν,lt,,lidl,26-03-2025,01-04-2025,
44,4056489057338,Cien Σαπούνι Μασσαλίας 4x125g,1.29,2.58,6206385.png,1,Σαπούνι Στερεό,kg,,lidl,26-03-2025,01-04-2025,
45,4056489056942,Siempre Πάνες ακράτειας Μ No.2 14 τεμ.,6.79,0.49,6206112.jpg,1,Πάνες Ακράτειας,τμχ,,lidl,26-03-2025,01-04-2025,
46,4056489947356,Πάνες Mini 44St.,4.99,0.11,199589.jpg,1,Πάνες για Μωρά,τμχ,,lidl,26-03-2025,01-04-2025,
47,40879901,Lupilu Μωρομάντηλα 80 τεμ.,1.09,0.01,133399_a.jpg,1,Μωρομάντηλα,τμχ,,lidl,26-03-2025,01-04-2025,
48,20207045,Lupilu Σαμπουάν για βρέφη 750ml,1.99,2.65,6205516.jpg,1,Σαμπουάν για Μωρά,lt,,lidl,26-03-2025,01-04-2025,
49,4335619134799,Πλήρης ζωοτροφή για σκύλους με βοδι,1.59,1.27,220155.jpg,1,Τροφή για Σκύλους,kg,,lidl,26-03-2025,01-04-2025,
50,4335619134836,*Πλήρης τροφή για γάτες SK1,0.62,1.49,5502158.jpg,1,Τροφή για γάτες,kg,,lidl,26-03-2025,01-04-2025,
51,4056489602392,Χρυσός Μύλος Αλεύρι γ. όλες τις χρήσεις τύπου 70% 1kg,0.69,0.69,6400.jpg,1,Αλεύρι,kg,,lidl,26-03-2025,01-04-2025,
51,5203064042404,Aλλατ. Αλεύρι για όλες τις χρήσεις 2+1δώρο 3x1kg,2.80,0.93,6201077.jpg,1,Αλεύρι,kg,,lidl,26-03-2025,01-04-2025,
53,20483296,Αγροικία Παριζάκι γίγας 1000g,3.19,3.19,8163.jpg,1,Πάριζα,kg,,lidl,26-03-2025,01-04-2025,
54,4056489108160,Milbona Γάλα UHT ομογενοποι. 3.5% 1l,1.04,1.04,19281.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,lidl,26-03-2025,01-04-2025,
55,4056489108122,Milbona Γάλα UHT ημιαποβ.ομογεν. 1.5% 1l,0.95,0.95,19280.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,lidl,26-03-2025,01-04-2025,
56,4056489772545,Λευκό Τυρί Tυροκομείο 1000g,5.49,5.49,6210879.png,1,Λευκό τυρί,kg,,lidl,26-03-2025,01-04-2025,
57,20026233,Φασόλια μέτρια Great Northern 1kg,1.95,1.95,2546.jpg,1,Φασόλια,kg,,lidl,26-03-2025,01-04-2025,
58,4056489541943,Ρεβύθια χονδρά 1kg,2.79,2.79,2536.jpg,1,Ρεβύθια,kg,,lidl,26-03-2025,01-04-2025,
52,89089141,ΜΠΙΦΤΕΚΙ ΑΝΑΜΕΙΚΤΟ ΝΩΠΟ ΕΕ 80ΓΡ ΤΕΜ,0.55,6.88,transparent.png,0,Μοσχάρι,kg,xmas,marketin,26-03-2025,01-04-2025,
1,89018845,ECONOMY ΡΥΖΙ ΕΛΛΗΝΙΚΟ ΓΛΑΣΣΕ 500ΓΡ,0.69,1.38,89018845_1.jpg,1,Ρύζι,Kg,,marketin,26-03-2025,01-04-2025,
1,89023916,ΜΦΒ ΡΥΖΙ ΝΥΧΑΚΙ ΕΛΛΗΝΙΚΟ 500ΓΡ,0.85,1.7,89023916_1.jpg,0,Ρύζι,Kg,,marketin,26-03-2025,01-04-2025,
2,89027577,ΜΦΒ ΨΩΜΙ ΤΟΣΤ ΦΟΡΜΑ ΣΤΑΡΕΝΙΟ 680ΓΡ,1.35,1.99,89027577_1.jpg,0,Ψωμί για Tοστ,Kg,,marketin,26-03-2025,01-04-2025,
3,89016715,ΠΑΠΑΔ/ΛΟΥ ΧΩΡΙΑΝΟ ΨΩΜΙ ΟΛΙΚ ΣΙΚΑΛΗ 500ΓΡ,1.65,3.3,89016715_1.jpg,0,Ψωμί Φραντζόλα,Kg,,marketin,26-03-2025,01-04-2025,
4,89088927,ELITE ΦΡΥΓΑΝΙΕΣ ΣΙΤ Χ.ΑΛΑΤΙ ΟΙΚ.ΣΥΣ 500Γ,1.85,3.7,89088927_1.jpg,0,Φρυγανιές,Kg,,marketin,26-03-2025,01-04-2025,
5,89027747,ΜΦΒ ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ Ν6 500ΓΡ,0.69,1.38,89027747_1.jpg,0,Μακαρόνια Νο 6,Kg,,marketin,26-03-2025,01-04-2025,
6,14304049,ΧΟΙΡΙΝΟ ΡΟΛΟ ΓΕΜΙΣΤΟ ΝΩΠΟ ΕΕ ΤΟ ΚΙΛΟ,5.99,5.99,14304049_1.jpg,0,Νωπό Χοιρινό,Kg,,marketin,26-03-2025,01-04-2025,
7,14303021,ΠΙΝΔΟΣ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,3.49,3.49,14303021_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,marketin,26-03-2025,01-04-2025,
7,89025559,ΑΡΤΑ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,3.49,3.49,89025559_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,marketin,26-03-2025,01-04-2025,
8,89013600,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΤΟ ΚΙΛΟ,6.99,6.99,89013600_1.jpg,0,Γαλοπούλα,Kg,,marketin,26-03-2025,01-04-2025,
8,89019174,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΤΟ ΚΙΛΟ,6.99,6.99,89019174_1.jpg,0,Γαλοπούλα,Kg,,marketin,26-03-2025,01-04-2025,
9,89054407,KOLYMBI ΠΑΓΚΑΣΙΟΣ ΦΙΛ ΚΤΨ 220+ΒΙΕΤ 800ΓΡ,3.99,4.99,89054407_1.jpg,0,Ψάρια Κατεψυγμένα,Kg,,marketin,26-03-2025,01-04-2025,
10,89023939,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 3.5% 1L,1.19,1.19,89023939_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,marketin,26-03-2025,01-04-2025,
11,89023940,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1.5% 1L,1.19,1.19,89023940_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,marketin,26-03-2025,01-04-2025,
12,89047442,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 7.5% 410ΓΡ,0.95,2.32,89047442_1.jpg,0,Γάλα Εβαπορέ,lt,,marketin,26-03-2025,01-04-2025,
12,89047443,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 4% 410ΓΡ,0.95,2.32,89047443_1.jpg,0,Γάλα Εβαπορέ,lt,,marketin,26-03-2025,01-04-2025,
13,89025331,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΠΛΗΡΕΣ 200ΓΡ,0.39,1.95,89025331_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,26-03-2025,01-04-2025,
13,89034558,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟΥ 5% 850ΓΡ,1.89,2.22,89034558_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,26-03-2025,01-04-2025,
13,89041155,ΚΟΛΙΟΣ CUISINE ΣΤΡΑΓΓΙΣΤΟ ΕΔΕΣΜΑ 2Χ150ΓΡ,0.99,3.3,89041155_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,26-03-2025,01-04-2025,
14,89025333,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΕΛΑΦ 2% 200Γ,0.39,1.95,89025333_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,marketin,26-03-2025,01-04-2025,
14,89034560,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟΥ 2% 850ΓΡ,1.89,2.22,89034560_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,marketin,26-03-2025,01-04-2025,
15,89067434,ΜΦΒ ΦΕΤΑ ΠΟΠ ΛΕΣΒΟΥ ΚΙΛΟ,8.49,8.49,89067434_1.jpg,0,Τυρί Φέτα,kg,,marketin,26-03-2025,01-04-2025,
16,12208006,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ ΤΟ ΚΙΛΟ,6.79,6.79,12208006_1.jpg,0,Τυρί Γκούντα,kg,,marketin,26-03-2025,01-04-2025,
17,89051656,ΜΦΒ ΓΚΟΥΝΤΑ LIGHT ΤΟΣΤ 16%ΛΙΠ ΤΟ ΚΙΛΟ,7.99,7.99,89051656_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,marketin,26-03-2025,01-04-2025,
